sweep_id	case	source	resolution	frames	fps	pan_x	pan_y	drift_fill	crf	repeat	run_id	status	wall_time_ms	preprocess_ms	mask_ms	render_ms	encode_ms	effective_generated_fps	layout_score	motion_score	loop_error	text_score	output	contact_sheet
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	33	24	2.0	1.0	overscan	23	2	20260427T023909Z-track-b-hybrid-sweep-dense-text-f33-p2x1-crf23-r2-960x540	pass	64.15404204744846	3.7511660484597087	3.0803330009803176	0.0	57.289459044113755	514.3869185295158	0.9987954928192683	0.0178749468177557	0.0006301440298557281	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023909Z-track-b-hybrid-sweep-dense-text-f33-p2x1-crf23-r2-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023909Z-track-b-hybrid-sweep-dense-text-f33-p2x1-crf23-r2-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	33	24	3.0	1.5	overscan	23	0	20260427T023909Z-track-b-hybrid-sweep-dense-text-f33-p3x1-5-crf23-r0-960x540	pass	61.38220801949501	3.4329999471083283	2.762999967671931	0.0	55.156499962322414	537.6150690036955	0.998467106626658	0.02177230827510357	0.0006587009993381798	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023909Z-track-b-hybrid-sweep-dense-text-f33-p3x1-5-crf23-r0-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023909Z-track-b-hybrid-sweep-dense-text-f33-p3x1-5-crf23-r0-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	33	24	3.0	1.5	overscan	23	1	20260427T023910Z-track-b-hybrid-sweep-dense-text-f33-p3x1-5-crf23-r1-960x540	pass	60.99287502001971	4.160749958828092	2.88004195317626	0.0	53.904291009530425	541.0468024202564	0.998467106626658	0.02177230827510357	0.0006587009993381798	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023910Z-track-b-hybrid-sweep-dense-text-f33-p3x1-5-crf23-r1-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023910Z-track-b-hybrid-sweep-dense-text-f33-p3x1-5-crf23-r1-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	33	24	3.0	1.5	overscan	23	2	20260427T023910Z-track-b-hybrid-sweep-dense-text-f33-p3x1-5-crf23-r2-960x540	pass	63.07858298532665	3.3883750438690186	2.8394999681040645	0.0	56.82104197330773	523.1569645068987	0.998467106626658	0.02177230827510357	0.0006587009993381798	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023910Z-track-b-hybrid-sweep-dense-text-f33-p3x1-5-crf23-r2-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023910Z-track-b-hybrid-sweep-dense-text-f33-p3x1-5-crf23-r2-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	121	24	1.0	0.5	overscan	23	0	20260427T023910Z-track-b-hybrid-sweep-dense-text-f121-p1x0-5-crf23-r0-960x540	pass	118.09504101984203	3.3526249462738633	2.5183750549331307	0.0	112.18262510374188	1024.5984840266908	0.9989863500970305	0.008085587061941624	0.0006900946609675884	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023910Z-track-b-hybrid-sweep-dense-text-f121-p1x0-5-crf23-r0-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023910Z-track-b-hybrid-sweep-dense-text-f121-p1x0-5-crf23-r0-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	121	24	1.0	0.5	overscan	23	1	20260427T023911Z-track-b-hybrid-sweep-dense-text-f121-p1x0-5-crf23-r1-960x540	pass	112.41666600108147	3.5502080572769046	2.794999978505075	0.0	106.03929101489484	1076.3528603386615	0.9989863500970305	0.008085587061941624	0.0006900946609675884	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023911Z-track-b-hybrid-sweep-dense-text-f121-p1x0-5-crf23-r1-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023911Z-track-b-hybrid-sweep-dense-text-f121-p1x0-5-crf23-r1-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	121	24	1.0	0.5	overscan	23	2	20260427T023911Z-track-b-hybrid-sweep-dense-text-f121-p1x0-5-crf23-r2-960x540	pass	113.60033298842609	3.656415967270732	2.8123330557718873	0.0	107.0972919696942	1065.1377229002296	0.9989863500970305	0.008085587061941624	0.0006900946609675884	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023911Z-track-b-hybrid-sweep-dense-text-f121-p1x0-5-crf23-r2-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023911Z-track-b-hybrid-sweep-dense-text-f121-p1x0-5-crf23-r2-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	121	24	2.0	1.0	overscan	23	0	20260427T023912Z-track-b-hybrid-sweep-dense-text-f121-p2x1-crf23-r0-960x540	pass	113.01008297596127	3.4335830714553595	2.956833108328283	0.0	106.5874999621883	1070.7009216667711	0.998796133129135	0.01779230125248432	0.0006428150227293372	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023912Z-track-b-hybrid-sweep-dense-text-f121-p2x1-crf23-r0-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023912Z-track-b-hybrid-sweep-dense-text-f121-p2x1-crf23-r0-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	121	24	2.0	1.0	overscan	23	1	20260427T023912Z-track-b-hybrid-sweep-dense-text-f121-p2x1-crf23-r1-960x540	pass	111.04837490711361	3.633249900303781	2.6676669949665666	0.0	104.70120795071125	1089.615224907257	0.998796133129135	0.01779230125248432	0.0006428150227293372	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023912Z-track-b-hybrid-sweep-dense-text-f121-p2x1-crf23-r1-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023912Z-track-b-hybrid-sweep-dense-text-f121-p2x1-crf23-r1-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	121	24	2.0	1.0	overscan	23	2	20260427T023913Z-track-b-hybrid-sweep-dense-text-f121-p2x1-crf23-r2-960x540	pass	116.80375004652888	3.4403749741613865	2.8185000410303473	0.0	110.51495803985745	1035.9256440978954	0.998796133129135	0.01779230125248432	0.0006428150227293372	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023913Z-track-b-hybrid-sweep-dense-text-f121-p2x1-crf23-r2-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023913Z-track-b-hybrid-sweep-dense-text-f121-p2x1-crf23-r2-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	121	24	3.0	1.5	overscan	23	0	20260427T023913Z-track-b-hybrid-sweep-dense-text-f121-p3x1-5-crf23-r0-960x540	pass	112.96104197390378	3.6258749896660447	2.7104580076411366	0.0	106.59866593778133	1071.1657566681563	0.9984654386609116	0.021766068413853645	0.0005898617091588676	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023913Z-track-b-hybrid-sweep-dense-text-f121-p3x1-5-crf23-r0-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023913Z-track-b-hybrid-sweep-dense-text-f121-p3x1-5-crf23-r0-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	121	24	3.0	1.5	overscan	23	1	20260427T023913Z-track-b-hybrid-sweep-dense-text-f121-p3x1-5-crf23-r1-960x540	pass	113.21837501600385	3.29616607632488	2.549916971474886	0.0	107.3475000448525	1068.7311135042894	0.9984654386609116	0.021766068413853645	0.0005898617091588676	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023913Z-track-b-hybrid-sweep-dense-text-f121-p3x1-5-crf23-r1-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023913Z-track-b-hybrid-sweep-dense-text-f121-p3x1-5-crf23-r1-960x540/contact-sheet.jpg
20260427T023312Z-overscan-core	dense-text	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T134237Z-fal-kling-text-fixture-smoke-960x540/input.png	960x540	121	24	3.0	1.5	overscan	23	2	20260427T023914Z-track-b-hybrid-sweep-dense-text-f121-p3x1-5-crf23-r2-960x540	pass	112.28783300612122	3.7994158919900656	2.7110830415040255	0.0	105.7393749943003	1077.5878094771306	0.9984654386609116	0.021766068413853645	0.0005898617091588676	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023914Z-track-b-hybrid-sweep-dense-text-f121-p3x1-5-crf23-r2-960x540/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023914Z-track-b-hybrid-sweep-dense-text-f121-p3x1-5-crf23-r2-960x540/contact-sheet.jpg
