sweep_id	case	source	resolution	frames	fps	pan_x	pan_y	crf	repeat	run_id	status	wall_time_ms	preprocess_ms	mask_ms	render_ms	encode_ms	effective_generated_fps	layout_score	motion_score	loop_error	text_score	output	contact_sheet
20260427T023312Z-768x432	naturalist	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T144658Z-fal-kling-fal-kling-naturalist-etching-960x540-960x540/input.png	768x432	33	24	1.0	0.5	23	0	20260427T023313Z-track-b-hybrid-sweep-naturalist-f33-p1x0-5-crf23-r0-768x432	pass	198.08533298783004	3.776208031922579	2.3785829544067383	0.0	191.90249999519438	166.59486849552587	0.9998914744503206	0.008902959525585175	0.00138888880610466	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023313Z-track-b-hybrid-sweep-naturalist-f33-p1x0-5-crf23-r0-768x432/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023313Z-track-b-hybrid-sweep-naturalist-f33-p1x0-5-crf23-r0-768x432/contact-sheet.jpg
20260427T023312Z-768x432	naturalist	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T144658Z-fal-kling-fal-kling-naturalist-etching-960x540-960x540/input.png	768x432	33	24	1.0	0.5	23	1	20260427T023313Z-track-b-hybrid-sweep-naturalist-f33-p1x0-5-crf23-r1-768x432	pass	64.01337508577853	4.916541976854205	2.406457904726267	0.0	56.66554206982255	515.5172642557853	0.9998914744503206	0.008902959525585175	0.00138888880610466	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023313Z-track-b-hybrid-sweep-naturalist-f33-p1x0-5-crf23-r1-768x432/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023313Z-track-b-hybrid-sweep-naturalist-f33-p1x0-5-crf23-r1-768x432/contact-sheet.jpg
20260427T023312Z-768x432	naturalist	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T144658Z-fal-kling-fal-kling-naturalist-etching-960x540-960x540/input.png	768x432	33	24	1.0	0.5	23	2	20260427T023315Z-track-b-hybrid-sweep-naturalist-f33-p1x0-5-crf23-r2-768x432	pass	64.39537508413196	4.343167063780129	2.5657910155132413	0.0	57.446957915090024	512.4591627408926	0.9998914744503206	0.008902959525585175	0.00138888880610466	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023315Z-track-b-hybrid-sweep-naturalist-f33-p1x0-5-crf23-r2-768x432/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023315Z-track-b-hybrid-sweep-naturalist-f33-p1x0-5-crf23-r2-768x432/contact-sheet.jpg
20260427T023312Z-768x432	naturalist	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T144658Z-fal-kling-fal-kling-naturalist-etching-960x540-960x540/input.png	768x432	33	24	2.0	1.0	23	0	20260427T023317Z-track-b-hybrid-sweep-naturalist-f33-p2x1-crf23-r0-768x432	pass	68.91425000503659	4.167707986198366	2.9593330109491944	0.0	61.75691704265773	478.85596952137183	0.9995160522516547	0.020240824669599533	0.0013756505213677883	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023317Z-track-b-hybrid-sweep-naturalist-f33-p2x1-crf23-r0-768x432/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023317Z-track-b-hybrid-sweep-naturalist-f33-p2x1-crf23-r0-768x432/contact-sheet.jpg
20260427T023312Z-768x432	naturalist	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T144658Z-fal-kling-fal-kling-naturalist-etching-960x540-960x540/input.png	768x432	33	24	2.0	1.0	23	1	20260427T023317Z-track-b-hybrid-sweep-naturalist-f33-p2x1-crf23-r1-768x432	pass	64.0999999595806	4.289166070520878	2.7747919084504247	0.0	56.99312500655651	514.8205931483423	0.9995160522516547	0.020240824669599533	0.0013756505213677883	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023317Z-track-b-hybrid-sweep-naturalist-f33-p2x1-crf23-r1-768x432/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023317Z-track-b-hybrid-sweep-naturalist-f33-p2x1-crf23-r1-768x432/contact-sheet.jpg
20260427T023312Z-768x432	naturalist	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T144658Z-fal-kling-fal-kling-naturalist-etching-960x540-960x540/input.png	768x432	33	24	2.0	1.0	23	2	20260427T023318Z-track-b-hybrid-sweep-naturalist-f33-p2x1-crf23-r2-768x432	pass	66.98512495495379	6.325333961285651	2.458083094097674	0.0	58.15991701092571	492.64668868188073	0.9995160522516547	0.020240824669599533	0.0013756505213677883	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023318Z-track-b-hybrid-sweep-naturalist-f33-p2x1-crf23-r2-768x432/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023318Z-track-b-hybrid-sweep-naturalist-f33-p2x1-crf23-r2-768x432/contact-sheet.jpg
20260427T023312Z-768x432	naturalist	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T144658Z-fal-kling-fal-kling-naturalist-etching-960x540-960x540/input.png	768x432	33	24	3.0	1.5	23	0	20260427T023319Z-track-b-hybrid-sweep-naturalist-f33-p3x1-5-crf23-r0-768x432	pass	67.1394590754062	6.181666976772249	2.358083031140268	0.0	58.572125039063394	491.5142369993893	0.9988807718397545	0.03170256316661835	0.0013803786132484674	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023319Z-track-b-hybrid-sweep-naturalist-f33-p3x1-5-crf23-r0-768x432/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023319Z-track-b-hybrid-sweep-naturalist-f33-p3x1-5-crf23-r0-768x432/contact-sheet.jpg
20260427T023312Z-768x432	naturalist	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T144658Z-fal-kling-fal-kling-naturalist-etching-960x540-960x540/input.png	768x432	33	24	3.0	1.5	23	1	20260427T023320Z-track-b-hybrid-sweep-naturalist-f33-p3x1-5-crf23-r1-768x432	pass	67.42808409035206	6.858333945274353	2.509125042706728	0.0	58.03312500938773	489.41031686115787	0.9988807718397545	0.03170256316661835	0.0013803786132484674	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023320Z-track-b-hybrid-sweep-naturalist-f33-p3x1-5-crf23-r1-768x432/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023320Z-track-b-hybrid-sweep-naturalist-f33-p3x1-5-crf23-r1-768x432/contact-sheet.jpg
20260427T023312Z-768x432	naturalist	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T144658Z-fal-kling-fal-kling-naturalist-etching-960x540-960x540/input.png	768x432	33	24	3.0	1.5	23	2	20260427T023321Z-track-b-hybrid-sweep-naturalist-f33-p3x1-5-crf23-r2-768x432	pass	65.39387500379235	4.1212920332327485	2.250541001558304	0.0	58.99533303454518	504.6344171848855	0.9988807718397545	0.03170256316661835	0.0013803786132484674	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023321Z-track-b-hybrid-sweep-naturalist-f33-p3x1-5-crf23-r2-768x432/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023321Z-track-b-hybrid-sweep-naturalist-f33-p3x1-5-crf23-r2-768x432/contact-sheet.jpg
20260427T023312Z-768x432	naturalist	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-v/20260425T144658Z-fal-kling-fal-kling-naturalist-etching-960x540-960x540/input.png	768x432	121	24	1.0	0.5	23	0	20260427T023322Z-track-b-hybrid-sweep-naturalist-f121-p1x0-5-crf23-r0-768x432	pass	121.0435830289498	3.614375018514693	2.1807500161230564	0.0	115.21883308887482	999.6399393684557	0.9998914680300072	0.008948914706707	0.0014091245830059052	-1.0	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023322Z-track-b-hybrid-sweep-naturalist-f121-p1x0-5-crf23-r0-768x432/output.mp4	/Users/dennisonbertram/Develop/flipbook-research/outputs/track-b/20260427T023322Z-track-b-hybrid-sweep-naturalist-f121-p1x0-5-crf23-r0-768x432/contact-sheet.jpg
